2024-07-14 22:10:04,309: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-07-14 22:10:04[0m
2024-07-14 22:10:04,309: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-14 22:10:04,310: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-14 22:10:04,455: root: INFO: [34mMLTrader : Trading iteration ended at 2024-07-14 22:10:04[0m
2024-07-14 22:10:04,456: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-07-14 22:10:04,456: root: INFO: Current backtesting datetime 2022-01-11 16:00:00-05:00
2024-07-14 22:10:04,456: root: INFO: Current backtesting datetime 2022-01-12 09:30:00-05:00
2024-07-14 22:10:04,457: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-07-14 22:10:04[0m
2024-07-14 22:10:04,457: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-14 22:10:04,458: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-14 22:10:04,604: root: INFO: [34mMLTrader : Trading iteration ended at 2024-07-14 22:10:04[0m
2024-07-14 22:10:04,605: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-07-14 22:10:04,605: root: INFO: Current backtesting datetime 2022-01-12 16:00:00-05:00
2024-07-14 22:10:04,605: root: INFO: Current backtesting datetime 2022-01-13 09:30:00-05:00
2024-07-14 22:10:04,606: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-07-14 22:10:04[0m
2024-07-14 22:10:04,606: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-14 22:10:04,607: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-14 22:10:04,713: root: INFO: [34mMLTrader : Trading iteration ended at 2024-07-14 22:10:04[0m
2024-07-14 22:10:04,714: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-07-14 22:10:04,715: root: INFO: Current backtesting datetime 2022-01-13 16:00:00-05:00
2024-07-14 22:10:04,715: root: INFO: Current backtesting datetime 2022-01-14 09:30:00-05:00
