2024-07-14 21:59:21,463: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-07-14 21:59:22,157: root: INFO: Current backtesting datetime 2022-01-03 08:30:00-05:00
2024-07-14 21:59:22,158: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-07-14 21:59:22,159: root: INFO: Current backtesting datetime 2022-01-03 09:30:00-05:00
2024-07-14 21:59:22,159: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-07-14 21:59:22,160: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-07-14 21:59:22[0m
2024-07-14 21:59:22,160: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-14 21:59:22,163: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-14 21:59:22,923: root: INFO: [34mMLTrader : Trading iteration ended at 2024-07-14 21:59:22[0m
2024-07-14 21:59:22,924: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-07-14 21:59:22,925: root: INFO: Current backtesting datetime 2022-01-03 16:00:00-05:00
2024-07-14 21:59:22,925: root: INFO: Current backtesting datetime 2022-01-04 09:30:00-05:00
2024-07-14 21:59:22,925: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-07-14 21:59:22[0m
2024-07-14 21:59:22,925: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-14 21:59:22,926: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-14 21:59:23,101: root: INFO: [34mMLTrader : Trading iteration ended at 2024-07-14 21:59:23[0m
2024-07-14 21:59:23,102: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-07-14 21:59:23,102: root: INFO: Current backtesting datetime 2022-01-04 16:00:00-05:00
2024-07-14 21:59:23,102: root: INFO: Current backtesting datetime 2022-01-05 09:30:00-05:00
2024-07-14 21:59:23,103: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-07-14 21:59:23[0m
2024-07-14 21:59:23,103: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-14 21:59:23,104: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
